iso3,year,gdp,population,ruleoflaw,litigation,fillingdate,ghg,lnghg,lngdp,lngdp2,lnpopulation,lnlaw,HI,MI,UMI,litigation_lnlaw,EIT,EU,ncl,ncllitig,kyoto,country,eps,eps_mk,eps_nm,eps_ts,_merge,id,eu,_Iyear_1991,_Iyear_1992,_Iyear_1993,_Iyear_1994,_Iyear_1995,_Iyear_1996,_Iyear_1997,_Iyear_1998,_Iyear_1999,_Iyear_2000,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,_Iyear_2011,_Iyear_2012,_Iyear_2013,_Iyear_2014,_Iyear_2015,_Iyear_2016,_Iyear_2017,_Iyear_2018
"PRT",1993,24391.2,9964675,,0,0,60960000,17.92573,10.10198,102.0499,16.11456,,1,0,0,,1,1,0,0,0,"Portugal",1.1111112,.83333331,1.5,1,"Matched (3)",13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",1994,24560.357,9991525,,0,0,62870000,17.95658,10.10889,102.1896,16.11725,,1,0,0,,1,1,0,0,0,"Portugal",1.1111112,.83333331,1.5,1,"Matched (3)",13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",1995,25523.706,10026176,,0,0,66650000,18.01497,10.14736,102.969,16.12071,,1,0,0,,1,1,0,0,0,"Portugal",1.1666666,1,1.5,1,"Matched (3)",13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",1996,26318.975,10063945,88.94473,0,0,64990000,17.98974,10.17805,103.5926,16.12447,4.488015,1,0,0,0,1,1,0,0,0,"Portugal",1.361111,.83333331,2.25,1,"Matched (3)",13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",1997,27354.837,10108977,,0,0,67360000,18.02556,10.21665,104.3799,16.12893,,1,0,0,,1,1,0,0,0,"Portugal",1.361111,.83333331,2.25,1,"Matched (3)",13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",1998,28525.517,10160196,88.5,0,0,72460000,18.09855,10.25855,105.2379,16.13399,4.483003,1,0,0,0,1,1,0,0,0,"Portugal",1.4166666,1,2.25,1,"Matched (3)",13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",1999,29472.71,10217828,,0,0,79260000,18.18824,10.29122,105.9092,16.13964,,1,0,0,,1,1,0,0,0,"Portugal",1.361111,.83333331,2.25,1,"Matched (3)",13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2000,30383.138,10289898,84.65347,0,0,78790000,18.1823,10.32164,106.5363,16.14667,4.438566,1,0,0,0,1,1,0,0,0,"Portugal",1.3055556,.66666669,2.25,1,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2001,30756.019,10362722,,0,0,78130000,18.17389,10.33384,106.7883,16.15372,,1,0,0,,1,1,0,0,0,"Portugal",1.3888888,.66666669,2.5,1,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2002,30823.849,10419631,87.62376,0,0,82990000,18.23423,10.33604,106.8338,16.1592,4.473052,1,0,0,0,1,1,0,0,0,"Portugal",1.4444444,.83333331,2.5,1,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2003,30422.602,10458821,88.61386,0,0,78000000,18.17222,10.32294,106.5631,16.16296,4.484288,1,0,0,0,1,1,0,0,0,"Portugal",2.2777777,.83333331,4.75,1.25,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2004,30892.82,10483861,87.55981,0,0,80000000,18.19754,10.33828,106.88,16.16535,4.472322,1,0,0,0,1,1,0,0,0,"Portugal",2.2777777,.83333331,4.75,1.25,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2005,31076.644,10503330,87.08134,0,0,82990000,18.23423,10.34421,107.0027,16.1672,4.466843,1,0,0,0,1,1,0,0,0,"Portugal",2.6666667,1,4.75,2.25,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2006,31524.75,10522288,80.38277,0,0,77800000,18.16965,10.35853,107.2991,16.16901,4.3868,1,0,0,0,1,1,0,0,0,"Portugal",2.6944444,1.3333334,4.75,2,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",2007,32251.569,10542964,82.77512,0,0,76400000,18.15149,10.38132,107.7718,16.17097,4.416128,1,0,0,0,1,1,0,0,0,"Portugal",2.3611112,.83333331,4.75,1.5,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"PRT",2008,32307.913,10558177,83.65385,0,0,74150000,18.1216,10.38307,107.8081,16.17241,4.426687,1,0,0,0,1,1,0,0,1,"Portugal",2.6944444,1.3333334,4.75,2,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"PRT",2009,31269.41,10568247,83.41232,0,0,73270000,18.10966,10.3504,107.1307,16.17336,4.423796,1,0,0,0,1,1,0,0,1,"Portugal",2.75,1,5,2.25,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PRT",2010,31798.154,10573100,82.93839,0,0,67990000,18.03487,10.36716,107.4781,16.17382,4.418098,1,0,0,0,1,1,0,0,1,"Portugal",2.75,1,5,2.25,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"PRT",2011,31304.816,10557560,80.28169,0,0,67110000,18.02184,10.35153,107.1541,16.17235,4.385541,1,0,0,0,1,1,0,0,1,"Portugal",2.9166667,1,5,2.75,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"PRT",2012,30156.702,10514844,82.6291,0,0,65410000,17.99619,10.31416,106.3819,16.1683,4.414362,1,0,0,0,1,1,0,0,1,"Portugal",2.8055556,.66666669,5,2.75,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PRT",2013,30042.891,10457295,83.09859,0,0,63700000,17.9697,10.31038,106.304,16.16281,4.420028,1,0,0,0,1,1,0,0,1,"Portugal",2.8055556,.66666669,5,2.75,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PRT",2014,30444.6,10401062,84.13461,0,0,63320000,17.96371,10.32366,106.578,16.15742,4.432418,1,0,0,0,1,1,0,0,1,"Portugal",2.1111112,.83333331,5,.5,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PRT",2015,31118.791,10358076,83.17308,0,0,67430000,18.0266,10.34557,107.0308,16.15328,4.420924,1,0,0,0,1,1,0,0,1,"Portugal",2.1666667,1,5,.5,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"PRT",2016,31847.538,10325452,83.17308,0,0,66380000,18.01091,10.36872,107.5103,16.15012,4.420924,1,0,0,0,1,1,0,0,1,"Portugal",2.3888888,1.1666666,5.5,.5,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"PRT",2017,33044.717,10300300,83.65385,0,0,70950000,18.07749,10.40562,108.2769,16.14768,4.426687,1,0,0,0,1,1,0,0,1,"Portugal",2.3888888,1.1666666,5.5,.5,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PRT",2018,34040.725,10283822,85.09615,0,1,66820000,18.01751,10.43531,108.8958,16.14608,4.443782,1,0,0,0,1,1,0,0,1,"Portugal",2.3888888,1.1666666,5.5,.5,"Matched (3)",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SVK",1990,,5299187,,0,0,66990000,18.02005,,,15.48306,,1,0,0,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1991,,5303294,,0,0,58950000,17.8922,,,15.48384,,1,0,0,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1992,11695.348,5305016,,0,0,56400000,17.84798,9.366946,87.73969,15.48416,,1,0,1,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1993,11872.309,5325305,,0,0,53710000,17.79911,9.381964,88.02124,15.48798,,1,0,1,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1994,12559.46,5346331,,0,0,51000000,17.74734,9.43823,89.08018,15.49192,,1,0,1,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1995,13254.528,5361999,,0,0,51580000,17.75864,9.492094,90.09985,15.49485,,1,0,0,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1996,14102.082,5373361,57.28643,0,0,51630000,17.75961,9.554078,91.28041,15.49696,4.048064,1,0,0,0,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1997,14910.194,5383291,,0,0,51430000,17.75573,9.6098,92.34826,15.49881,,1,0,0,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1998,15497.149,5390516,59.5,0,0,50250000,17.73252,9.648412,93.09185,15.50015,4.085976,1,0,0,0,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",1999,15464.945,5396020,,0,0,48790000,17.70304,9.646331,93.0517,15.50117,,1,0,0,,0,1,0,0,0,"Slovak Republic",.3611111,.83333331,.25,0,"Matched (3)",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2000,15666.542,5388720,63.36634,0,0,46200000,17.64849,9.659283,93.30174,15.49982,4.148933,1,0,0,0,0,1,0,0,0,"Slovak Republic",1.1388888,.66666669,2.75,0,"Matched (3)",14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2001,16205.929,5378867,,0,0,46830000,17.66203,9.693132,93.95682,15.49799,,1,0,0,,0,1,0,0,0,"Slovak Republic",1.1388888,.66666669,2.75,0,"Matched (3)",14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2002,16942.885,5376912,60.89109,0,0,46270000,17.65,9.737603,94.82092,15.49762,4.109087,1,0,0,0,0,1,0,0,0,"Slovak Republic",1.4166666,1,2.75,.5,"Matched (3)",14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2003,17886.357,5373374,64.35644,0,0,46560000,17.65625,9.791794,95.87923,15.49697,4.164437,1,0,0,0,0,1,0,0,0,"Slovak Republic",1.4722222,1.1666666,2.75,.5,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2004,18834.391,5372280,65.07177,0,1,45910000,17.64219,9.84344,96.89331,15.49676,4.175491,1,0,0,0,0,1,0,0,0,"Slovak Republic",1.4722222,1.1666666,2.75,.5,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2005,20079.91,5372807,65.55024,0,1,46790000,17.66118,9.907475,98.15807,15.49686,4.182817,1,0,0,0,0,1,0,0,0,"Slovak Republic",2.0833333,1,2.75,2.5,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2006,21784.331,5373054,65.55024,0,1,46320000,17.65108,9.988946,99.77905,15.49691,4.182817,1,0,0,0,0,1,0,0,0,"Slovak Republic",2.1388888,1.6666666,2.75,2,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",2007,24136.972,5374622,64.5933,0,1,45340000,17.6297,10.0915,101.8384,15.4972,4.168111,1,0,0,0,0,1,0,0,0,"Slovak Republic",1.8055556,1.1666666,2.75,1.5,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SVK",2008,25460.738,5379233,68.75,1,1,45220000,17.62705,10.14489,102.9188,15.49806,4.230477,1,0,0,4.230477,0,1,0,0,1,"Slovak Republic",1.8055556,1.6666666,2.75,1,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SVK",2009,24039.663,5386406,65.40285,1,1,41570000,17.54289,10.08746,101.7569,15.49939,4.180566,1,0,0,4.180566,0,1,0,0,1,"Slovak Republic",2.4166667,1.5,3,2.75,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SVK",2010,25528.746,5391428,66.35071,1,1,43160000,17.58043,10.14756,102.973,15.50032,4.194954,1,0,0,4.194954,0,1,0,0,1,"Slovak Republic",2.3055556,1.1666666,3,2.75,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SVK",2011,26168.278,5398384,67.60564,1,1,41670000,17.54529,10.1723,103.4758,15.50161,4.213691,1,0,0,4.213691,0,1,0,0,1,"Slovak Republic",2.6944444,1.3333334,3,3.75,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SVK",2012,26478.602,5407579,65.25822,1,1,39350000,17.48801,10.18409,103.7157,15.50331,4.178352,1,0,0,4.178352,0,1,0,0,1,"Slovak Republic",2.5833333,1,3,3.75,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SVK",2013,26623.351,5413393,64.31925,1,1,40000000,17.50439,10.18954,103.8268,15.50439,4.163859,1,0,0,4.163859,0,1,0,0,1,"Slovak Republic",3.1666667,1,5.5,3,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SVK",2014,27322.142,5418649,69.71154,1,1,37340000,17.43558,10.21545,104.3555,15.50536,4.244366,1,0,0,4.244366,0,1,0,0,1,"Slovak Republic",3,1,5.5,2.5,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SVK",2015,28719.863,5423801,68.75,1,1,37770000,17.44703,10.26534,105.3773,15.50631,4.230477,1,0,0,4.230477,0,1,0,0,1,"Slovak Republic",2.8333333,1,5.5,2,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SVK",2016,29236.922,5430798,73.55769,1,1,38580000,17.46824,10.28319,105.7439,15.5076,4.29807,1,0,0,4.29807,0,1,0,0,1,"Slovak Republic",3.0555556,1.1666666,5.5,2.5,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SVK",2017,30061.551,5439232,71.15385,1,1,40480000,17.51632,10.311,106.3168,15.50915,4.264844,1,0,0,4.264844,0,1,0,0,1,"Slovak Republic",2.4166667,1,5.5,.75,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"SVK",2018,31159.022,5446771,70.19231,1,1,39930000,17.50264,10.34686,107.0575,15.51053,4.251239,1,0,0,4.251239,0,1,0,0,1,"Slovak Republic",2.5555556,1.1666666,5.5,1,"Matched (3)",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ESP",1990,27543.919,38867322,,0,0,2.753e+08,19.43326,10.22354,104.5207,17.47566,,1,0,0,,1,1,0,0,0,"Spain",.72222221,.66666669,1,.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1991,28173.387,38966376,,0,0,2.815e+08,19.45547,10.24613,104.9832,17.47821,,1,0,0,,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1992,28296.256,39157685,,0,0,2.913e+08,19.4898,10.25048,105.0724,17.48311,,1,0,0,,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1993,27859.543,39361262,,0,0,2.765e+08,19.43769,10.23493,104.7538,17.48829,,1,0,0,,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1994,28388.013,39549108,,0,0,2.894e+08,19.48342,10.25372,105.1388,17.49305,,1,0,0,,1,1,0,0,0,"Spain",1.2777778,.83333331,1.5,1.5,"Matched (3)",15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1995,29042.344,39724050,,0,0,3.033e+08,19.53036,10.27651,105.6067,17.49747,,1,0,0,,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1996,29691.097,39889852,90.45226,0,0,2.967e+08,19.50833,10.2986,106.0612,17.50163,4.504822,1,0,0,0,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1997,30661.655,40057389,,0,0,3.181e+08,19.57784,10.33077,106.7248,17.50582,,1,0,0,,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1998,31876.44,40223509,90,0,0,3.277e+08,19.60761,10.36962,107.5291,17.50996,4.49981,1,0,0,0,1,1,0,0,0,"Spain",1.1111112,.83333331,1.5,1,"Matched (3)",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",1999,33173.117,40386875,,0,0,3.525e+08,19.68065,10.4095,108.3576,17.51402,,1,0,0,,1,1,0,0,0,"Spain",1.1944444,.83333331,1.5,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2000,34757.615,40567864,90.59406,0,0,3.698e+08,19.72858,10.45615,109.3312,17.51849,4.506389,1,0,0,0,1,1,0,0,0,"Spain",1.4722222,.66666669,2.5,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2001,35874.753,40850412,,0,0,3.678e+08,19.72308,10.48779,109.9937,17.52543,,1,0,0,,1,1,0,0,0,"Spain",1.4722222,.66666669,2.5,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2002,36337.555,41431558,86.63367,0,0,3.845e+08,19.76748,10.50061,110.2628,17.53955,4.461689,1,0,0,0,1,1,0,0,0,"Spain",1.4722222,.66666669,2.5,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2003,36750.442,42187645,86.63367,0,0,3.936e+08,19.79087,10.51191,110.5002,17.55764,4.461689,1,0,0,0,1,1,0,0,0,"Spain",1.4722222,.66666669,2.5,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2004,37249.774,42921895,85.16747,0,1,4.098e+08,19.83108,10.5254,110.7841,17.57489,4.44462,1,0,0,0,1,1,0,0,0,"Spain",2.2222223,.66666669,4.75,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2005,37963.366,43653155,86.1244,0,1,4.245e+08,19.86637,10.54438,111.1839,17.59179,4.455793,1,0,0,0,1,1,0,0,0,"Spain",2.3611112,.83333331,4.75,1.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2006,38858.471,44397319,87.55981,0,1,4.183e+08,19.8518,10.56768,111.6759,17.60869,4.472322,1,0,0,0,1,1,0,0,0,"Spain",2.3888888,1.1666666,4.75,1.25,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",2007,39520.822,45226803,86.1244,0,1,4.347e+08,19.89007,10.58458,112.0334,17.6272,4.455793,1,0,0,0,1,1,0,0,0,"Spain",2.4722223,.66666669,4.75,2,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ESP",2008,39240.395,45954106,85.57692,0,1,4.015e+08,19.81059,10.57746,111.8827,17.64315,4.449416,1,0,0,0,1,1,0,0,1,"Spain",2.5555556,1.1666666,4.75,1.75,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ESP",2009,37430.679,46362946,86.25592,0,1,3.646e+08,19.71437,10.53025,110.8861,17.65201,4.457319,1,0,0,0,1,1,0,0,1,"Spain",2.6666667,1,5,2,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ESP",2010,37319.476,46576897,85.78199,1,1,3.494e+08,19.67184,10.52727,110.8234,17.65661,4.451809,1,0,0,4.451809,1,1,0,0,1,"Spain",2.6111112,.83333331,5,2,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ESP",2011,36884.259,46742697,85.44601,1,1,3.488e+08,19.67007,10.51554,110.5766,17.66017,4.447885,1,0,0,4.447885,1,1,0,0,1,"Spain",2.8333333,1,5,2.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ESP",2012,35769.46,46773055,83.09859,1,1,3.425e+08,19.6519,10.48485,109.9321,17.66082,4.420028,1,0,0,4.420028,1,1,0,0,1,"Spain",2.8055556,.66666669,5,2.75,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ESP",2013,35371.74,46620045,82.15962,1,1,3.165e+08,19.57277,10.47367,109.6977,17.65754,4.408664,1,0,0,4.408664,1,1,0,0,1,"Spain",2.2222223,.66666669,5.5,.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ESP",2014,35968.62,46480882,80.28846,1,1,3.150e+08,19.56792,10.4904,110.0485,17.65455,4.385626,1,0,0,4.385626,1,1,0,0,1,"Spain",2.3888888,1.1666666,5.5,.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ESP",2015,37377.068,46444832,79.32692,1,1,3.255e+08,19.6009,10.52881,110.8559,17.65378,4.373578,1,0,0,4.373578,1,1,0,0,1,"Spain",2.3888888,1.1666666,5.5,.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ESP",2016,38477.579,46484062,80.76923,1,1,3.158e+08,19.57071,10.55783,111.4678,17.65462,4.391596,1,0,0,4.391596,1,1,0,0,1,"Spain",2.2777777,.83333331,5.5,.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ESP",2017,39528.925,46593236,82.21154,1,1,3.322e+08,19.62116,10.58479,112.0377,17.65697,4.409296,1,0,0,4.409296,1,1,0,0,1,"Spain",2.2777777,.83333331,5.5,.5,"Matched (3)",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
